datettime              Tput   RbNum MCS PdschBler nonWPdschBler
20221018.224157.758525 0.124799 1.6 20.7 10.5 10.0 
20221018.224207.758627 0.128483 1.5 25.9 4.5 4.3 
20221018.224207.758639 0.097238 1.9 26.0 1.6 1.7 
20221018.224207.758651 0.107895 1.1 26.0 0.0 0.0 
20221018.224207.758666 0.343098 1.4 26.0 0.0 0.0 
20221018.224207.758675 0.004234 1.1 26.0 0.0 0.0 
20221018.224207.758686 0.110654 1.2 26.0 0.0 0.0 
20221018.224207.758698 0.125530 1.7 20.5 10.6 10.9 
20221018.224217.758796 0.121124 1.5 26.0 4.0 4.2 
20221018.224217.758810 0.106019 2.6 25.5 10.2 9.5 
20221018.224217.758822 0.106631 1.1 26.0 0.0 0.0 
20221018.224217.758837 0.340504 1.5 26.0 0.0 0.0 
20221018.224217.758846 0.004488 1.1 26.0 2.0 4.9 
20221018.224217.758857 0.108359 1.1 26.0 0.0 0.0 
20221018.224217.758877 0.126741 2.5 16.6 10.5 10.0 
20221018.224227.758974 0.108749 1.1 26.0 0.0 0.0 
20221018.224227.758986 0.112318 2.5 25.4 8.0 8.3 
20221018.224227.759000 0.107325 1.1 26.0 0.0 0.0 
20221018.224227.759016 0.339680 1.5 26.0 0.0 0.0 
20221018.224227.759026 0.001774 1.1 26.0 0.0 9.7 
20221018.224227.759038 0.106747 1.1 26.0 0.0 0.0 
20221018.224227.759050 0.127161 1.7 20.8 10.5 10.7 
20221018.224237.759142 0.110905 1.1 26.0 0.0 0.0 
20221018.224237.759153 0.080518 1.6 26.0 0.0 0.0 
20221018.224237.759169 0.105267 1.1 26.0 0.0 0.0 
20221018.224237.759184 0.338825 1.5 26.0 0.0 0.0 
20221018.224237.759193 0.003194 1.1 26.0 8.0 8.2 
20221018.224237.759204 0.107601 1.1 26.0 0.0 0.0 
20221018.224237.759215 0.123251 1.7 20.3 8.7 8.4 
20221018.224247.759313 0.109751 1.2 26.0 0.5 0.5 
20221018.224247.759324 0.033987 1.3 26.0 0.0 0.0 
20221018.224247.759336 0.104939 1.1 26.0 0.0 0.0 
20221018.224247.759359 0.351173 1.5 26.0 0.0 0.0 
20221018.224247.759369 0.060570 2.1 26.0 7.3 6.6 
20221018.224247.759379 0.106890 1.1 26.0 0.0 0.0 
20221018.224247.759391 0.120992 1.6 20.8 10.4 10.7 
20221018.224257.759484 0.118034 1.2 26.0 0.0 0.0 
20221018.224257.759494 0.014008 1.1 26.0 0.0 0.0 
20221018.224257.759506 0.107699 1.1 26.0 0.0 0.0 
20221018.224257.759521 0.334783 1.5 26.0 0.1 0.1 
20221018.224257.759532 0.078523 1.6 26.0 0.0 0.0 
20221018.224257.759551 0.112981 1.2 26.0 0.5 0.5 
20221018.224257.759563 0.122807 1.7 20.0 8.7 9.0 
20221018.224307.759657 0.120021 1.4 25.9 2.5 2.5 
20221018.224307.759668 0.021156 1.2 26.0 0.0 0.0 
20221018.224307.759682 0.101958 1.1 26.0 0.0 0.0 
20221018.224307.759696 0.319804 1.5 26.0 0.0 0.0 
20221018.224307.759707 0.094469 1.7 26.0 0.0 0.0 
20221018.224307.759718 0.106518 1.1 26.0 0.0 0.0 
20221018.224307.759730 0.118219 1.5 20.4 10.6 10.5 
20221018.224317.759832 0.114088 1.2 26.0 0.0 0.0 
20221018.224317.759843 0.023030 1.2 26.0 0.0 0.0 
20221018.224317.759854 0.106430 1.1 26.0 0.0 0.0 
20221018.224317.759870 0.376438 1.6 26.0 0.0 0.0 
20221018.224317.759881 0.065494 2.1 26.0 5.0 4.9 
20221018.224317.759893 0.112358 1.2 26.0 0.0 0.0 
20221018.224317.759904 0.099679 1.8 20.9 11.6 11.2 
20221018.224327.759999 0.109275 1.1 26.0 0.0 0.0 
20221018.224327.760010 0.052519 1.4 26.0 0.0 0.0 
20221018.224327.760033 0.109097 1.1 26.0 0.0 0.0 
20221018.224327.760048 0.358220 1.5 26.0 0.0 0.0 
20221018.224327.760057 0.006364 1.1 26.0 1.0 2.0 
20221018.224327.760068 0.110641 1.2 26.0 0.0 0.0 
20221018.224327.760080 0.141480 2.0 19.2 8.5 8.8 
20221018.224337.760178 0.111173 1.1 26.0 0.0 0.0 
20221018.224337.760190 0.102908 2.3 25.8 8.0 6.9 
20221018.224337.760202 0.106879 1.1 26.0 0.0 0.0 
20221018.224337.760217 0.363779 1.6 26.0 0.0 0.0 
20221018.224337.760234 0.005740 1.2 26.0 2.0 1.6 
20221018.224337.760245 0.111157 1.2 26.0 0.0 0.0 
20221018.224337.760257 0.125023 2.2 18.2 10.9 11.0 
20221018.224347.760344 0.111698 1.1 26.0 0.0 0.0 
20221018.224347.760356 0.080667 1.9 26.0 2.0 2.0 
20221018.224347.760368 0.111302 1.1 26.0 0.0 0.0 
20221018.224347.760383 0.377782 1.6 26.0 0.2 0.2 
20221018.224347.760392 0.003624 1.1 26.0 3.0 3.4 
20221018.224347.760403 0.109768 1.2 26.0 0.0 0.0 
20221018.224347.760415 0.112827 1.6 20.7 9.4 9.2 
20221018.224357.760514 0.115274 1.2 26.0 0.0 0.0 
20221018.224357.760525 0.050823 1.5 26.0 0.0 0.0 
20221018.224357.760537 0.108871 1.1 26.0 0.0 0.0 
20221018.224357.760552 0.400745 1.5 26.0 0.0 0.0 
20221018.224357.760561 0.004530 1.1 26.0 0.0 3.2 
20221018.224357.760572 0.111485 1.2 26.0 0.0 0.0 
20221018.224357.760584 0.123792 1.7 20.3 10.2 9.9 
20221018.224407.760688 0.110661 1.1 26.0 0.0 0.0 
20221018.224407.760711 0.063792 2.3 26.0 5.3 8.8 
20221018.224407.760723 0.111778 1.1 26.0 0.0 0.0 
20221018.224407.760738 0.408615 1.6 26.0 0.0 0.0 
20221018.224407.760748 0.005698 1.0 26.0 2.0 1.1 
20221018.224407.760759 0.110709 1.2 26.0 0.0 0.0 
20221018.224407.760771 0.121048 1.7 20.5 10.1 10.4 
20221018.224417.760858 0.114344 1.1 26.0 0.0 0.0 
20221018.224417.760869 0.043534 2.1 25.6 6.0 7.4 
20221018.224417.760883 0.109694 1.1 26.0 0.1 0.1 
20221018.224417.760898 0.409673 1.7 26.0 0.0 0.0 
20221018.224417.760908 0.010914 1.1 26.0 0.5 0.0 
20221018.224417.760919 0.112200 1.2 26.0 0.0 0.0 
20221018.224417.760932 0.124313 1.6 21.4 10.1 10.3 
20221018.224427.761034 0.108430 1.1 26.0 0.0 0.0 
20221018.224427.761046 0.074050 2.4 23.7 11.0 6.9 
20221018.224427.761058 0.107043 1.1 26.0 0.0 0.0 
20221018.224427.761073 0.395877 1.6 26.0 0.0 0.0 
20221018.224427.761083 0.007699 1.1 26.0 1.0 0.9 
20221018.224427.761094 0.110859 1.2 26.0 0.0 0.0 
20221018.224427.761106 0.122395 1.6 20.9 9.7 10.7 
20221018.224437.761202 0.111891 1.1 26.0 0.0 0.0 
20221018.224437.761213 0.043597 1.5 26.0 0.0 0.0 
20221018.224437.761224 0.109222 1.1 26.0 0.0 0.0 
20221018.224437.761239 0.392559 1.7 26.0 0.0 0.0 
20221018.224437.761250 0.015614 1.1 26.0 0.0 0.0 
20221018.224437.761262 0.112186 1.2 26.0 0.0 0.0 
20221018.224437.761274 0.119255 1.6 21.2 10.2 8.9 
20221018.224447.761375 0.115404 1.3 25.9 2.5 2.4 
20221018.224447.761386 0.037383 1.5 26.0 0.5 0.4 
20221018.224447.761398 0.108067 1.1 26.0 0.0 0.0 
20221018.224447.761413 0.403244 1.6 26.0 0.0 0.0 
20221018.224447.761422 0.010626 1.1 26.0 0.0 0.0 
20221018.224447.761433 0.111881 1.2 26.0 0.0 0.0 
20221018.224447.761445 0.119764 1.7 20.4 11.5 11.7 
20221018.224457.761548 0.110813 1.1 26.0 0.0 0.0 
20221018.224457.761559 0.074460 1.6 26.0 0.0 0.0 
20221018.224457.761573 0.110304 1.1 26.0 0.0 0.0 
20221018.224457.761588 0.362688 1.5 26.0 0.0 0.0 
20221018.224457.761598 0.007909 1.2 26.0 0.0 1.0 
20221018.224457.761610 0.109743 1.1 26.0 0.0 0.0 
20221018.224457.761621 0.119023 1.5 20.5 10.5 10.4 
20221018.224507.761721 0.109270 1.1 26.0 0.1 0.1 
20221018.224507.761733 0.086928 1.7 26.0 0.0 0.0 
20221018.224507.761745 0.108382 1.1 26.0 0.0 0.0 
20221018.224507.761761 0.348052 1.5 26.0 0.1 0.1 
20221018.224507.761769 0.002739 1.0 26.0 4.0 4.7 
20221018.224507.761781 0.109450 1.2 26.0 0.0 0.0 
20221018.224507.761793 0.123761 1.8 19.4 9.0 9.8 
20221018.224517.761889 0.111791 1.1 26.0 0.0 0.0 
20221018.224517.761900 0.115392 2.3 26.0 4.8 5.1 
20221018.224517.761911 0.107716 1.1 26.0 0.0 0.0 
20221018.224517.761926 0.368526 1.5 26.0 0.0 0.0 
20221018.224517.761935 0.002616 1.1 26.0 0.0 6.5 
20221018.224517.761946 0.111111 1.1 26.0 0.0 0.0 
20221018.224517.761957 0.102139 1.8 21.5 11.8 11.1 
20221018.224527.762062 0.127074 1.5 26.0 3.6 3.8 
20221018.224527.762072 0.028124 1.5 26.0 0.0 0.0 
20221018.224527.762084 0.110737 1.1 26.0 0.0 0.0 
20221018.224527.762099 0.502528 1.8 26.0 0.0 0.0 
20221018.224527.762109 0.019591 1.2 26.0 2.0 0.4 
20221018.224527.762121 0.118128 1.1 26.0 0.0 0.0 
20221018.224527.762131 0.027304 2.6 18.6 10.5 11.5 
20221018.224537.762240 0.105276 1.1 26.0 0.0 0.0 
20221018.224537.762252 0.106372 2.2 26.0 6.0 5.4 
20221018.224537.762264 0.109144 1.1 26.0 0.0 0.0 
20221018.224537.762280 0.430126 1.6 26.0 0.0 0.0 
20221018.224537.762289 0.009764 1.1 26.0 0.0 0.7 
20221018.224537.762301 0.114787 1.1 26.0 0.0 0.0 
20221018.224537.762310 0.037049 2.0 19.1 0.0 3.6 
20221018.224547.762411 0.109175 1.1 26.0 0.1 0.1 
20221018.224547.762424 0.098871 2.0 26.0 2.4 3.5 
20221018.224547.762437 0.109282 1.1 26.0 0.1 0.1 
20221018.224547.762452 0.288559 1.4 26.0 0.0 0.0 
20221018.224547.762461 0.002951 1.0 26.0 0.0 3.7 
20221018.224547.762473 0.110088 1.1 26.0 0.1 0.1 
20221018.224547.762487 0.210970 1.8 20.2 10.6 11.1 
20221018.224557.762576 0.107109 1.1 26.0 0.0 0.0 
20221018.224557.762588 0.106317 2.1 26.0 4.0 3.5 
20221018.224557.762599 0.110867 1.1 26.0 0.0 0.0 
20221018.224557.762614 0.307690 1.4 26.0 0.0 0.0 
20221018.224557.762623 0.004046 1.1 26.0 3.0 1.5 
20221018.224557.762636 0.110641 1.2 26.0 0.0 0.0 
20221018.224557.762648 0.184986 1.9 19.5 11.5 9.6 
20221018.224607.762747 0.116431 1.3 26.0 2.0 1.9 
20221018.224607.762758 0.052670 1.6 26.0 1.3 1.2 
20221018.224607.762771 0.108528 1.1 26.0 0.0 0.0 
20221018.224607.762785 0.357796 1.6 26.0 0.0 0.0 
20221018.224607.762794 0.021152 1.2 26.0 1.0 0.9 
20221018.224607.762805 0.109854 1.2 26.0 0.0 0.0 
20221018.224607.762817 0.129694 2.0 18.7 10.0 10.3 
20221018.224617.762921 0.111528 1.1 26.0 0.0 0.0 
20221018.224617.762932 0.014220 1.2 26.0 0.0 0.0 
20221018.224617.762943 0.110255 1.1 26.0 0.0 0.0 
20221018.224617.762966 0.413538 1.7 26.0 0.0 0.0 
20221018.224617.762977 0.022966 1.2 26.0 0.3 0.0 
20221018.224617.762988 0.113245 1.2 26.0 0.0 0.0 
20221018.224617.762999 0.123817 2.4 16.9 9.5 10.2 
20221018.224627.763092 0.113305 1.1 26.0 0.0 0.0 
20221018.224627.763104 0.074190 2.3 26.0 10.7 8.8 
20221018.224627.763116 0.109919 1.1 26.0 0.0 0.0 
20221018.224627.763131 0.382621 1.6 26.0 0.0 0.0 
20221018.224627.763140 0.006582 1.1 26.0 0.0 2.0 
20221018.224627.763152 0.110008 1.1 26.0 0.0 0.0 
20221018.224627.763173 0.127593 1.7 20.6 9.6 9.6 
20221018.224637.763272 0.110823 1.1 26.0 0.0 0.0 
20221018.224637.763284 0.036884 1.4 26.0 0.0 0.0 
20221018.224637.763296 0.111477 1.1 26.0 0.0 0.0 
20221018.224637.763310 0.413223 1.7 26.0 0.0 0.0 
20221018.224637.763320 0.009631 1.1 26.0 3.0 0.7 
20221018.224637.763331 0.112668 1.2 26.0 0.0 0.0 
20221018.224637.763343 0.122254 1.6 20.8 9.9 10.4 
20221018.224647.763442 0.109123 1.1 26.0 0.0 0.0 
20221018.224647.763455 0.102069 2.4 26.0 7.0 6.9 
20221018.224647.763466 0.109001 1.1 26.0 0.0 0.0 
20221018.224647.763481 0.352562 1.5 26.0 0.0 0.0 
20221018.224647.763489 0.007283 1.1 26.0 0.0 0.0 
20221018.224647.763501 0.113329 1.2 26.0 0.0 0.0 
20221018.224647.763512 0.127254 1.8 21.0 10.0 9.7 
20221018.224657.763607 0.121144 1.4 26.0 2.2 2.4 
20221018.224657.763619 0.082830 2.1 24.5 6.4 6.9 
20221018.224657.763639 0.107096 1.1 26.0 0.0 0.0 
20221018.224657.763655 0.354330 1.5 26.0 0.0 0.0 
20221018.224657.763664 0.010398 1.2 26.0 0.0 0.0 
20221018.224657.763675 0.112505 1.1 26.0 0.0 0.0 
20221018.224657.763687 0.127687 1.9 20.7 9.8 9.3 
20221018.224707.763782 0.117693 1.3 26.0 2.0 1.9 
20221018.224707.763793 0.024729 1.3 26.0 0.0 0.0 
20221018.224707.763805 0.109900 1.1 26.0 0.0 0.0 
20221018.224707.763821 0.430373 1.7 26.0 0.1 0.1 
20221018.224707.763832 0.010844 1.1 26.0 0.0 0.0 
20221018.224707.763854 0.112614 1.2 26.0 0.0 0.0 
20221018.224707.763867 0.121149 1.5 22.0 11.2 11.5 
20221018.224717.763951 0.108720 1.1 26.0 0.0 0.0 
20221018.224717.763962 0.069868 2.2 26.0 6.0 6.9 
20221018.224717.763974 0.109558 1.1 26.0 0.0 0.0 
20221018.224717.763988 0.374390 1.6 26.0 0.0 0.0 
20221018.224717.763997 0.012031 1.1 26.0 0.0 0.0 
20221018.224717.764008 0.109127 1.2 26.0 0.0 0.0 
20221018.224717.764020 0.124321 1.7 20.1 8.9 8.8 
20221018.224727.764125 0.109921 1.1 26.0 0.0 0.0 
20221018.224727.764137 0.086253 2.3 26.0 8.0 7.6 
20221018.224727.764150 0.109356 1.1 26.0 0.0 0.0 
20221018.224727.764165 0.354507 1.5 26.0 0.0 0.0 
20221018.224727.764174 0.007121 1.2 26.0 0.0 3.4 
20221018.224727.764185 0.108519 1.1 26.0 0.0 0.0 
20221018.224727.764196 0.127992 1.7 20.8 9.6 10.4 
20221018.224737.764296 0.123788 1.4 25.9 2.7 2.8 
20221018.224737.764320 0.046003 1.6 26.0 0.0 0.0 
20221018.224737.764332 0.109110 1.1 26.0 0.0 0.0 
20221018.224737.764347 0.409852 1.6 26.0 0.0 0.0 
20221018.224737.764356 0.010053 1.1 26.0 2.5 1.4 
20221018.224737.764367 0.111866 1.2 26.0 0.0 0.0 
20221018.224737.764379 0.135857 2.1 20.7 10.5 9.8 
20221018.224747.764469 0.114188 1.2 25.9 0.0 0.0 
20221018.224747.764480 0.052833 1.4 26.0 0.0 0.0 
20221018.224747.764493 0.108065 1.1 26.0 0.0 0.0 
20221018.224747.764508 0.346855 1.5 26.0 0.0 0.0 
20221018.224747.764517 0.022180 1.2 26.0 0.0 0.0 
20221018.224747.764529 0.111168 1.2 26.0 0.0 0.0 
20221018.224747.764541 0.121691 1.7 20.5 11.7 10.9 
20221018.224757.764640 0.113422 1.1 26.0 0.1 0.1 
20221018.224757.764651 0.053538 1.3 26.0 0.0 0.0 
20221018.224757.764663 0.109646 1.1 26.0 0.0 0.0 
20221018.224757.764679 0.371796 1.5 26.0 0.1 0.1 
20221018.224757.764687 0.006866 1.2 26.0 1.0 1.4 
20221018.224757.764699 0.111450 1.1 26.0 0.0 0.0 
20221018.224757.764710 0.130431 2.1 21.6 7.9 10.9 
20221018.224807.764817 0.109402 1.1 26.0 0.0 0.0 
20221018.224807.764829 0.099318 1.9 26.0 2.0 1.8 
20221018.224807.764841 0.107086 1.1 26.0 0.0 0.0 
20221018.224807.764858 0.345360 1.5 26.0 0.1 0.1 
20221018.224807.764867 0.005044 1.2 26.0 0.0 5.7 
20221018.224807.764878 0.110247 1.2 26.0 0.0 0.0 
20221018.224807.764889 0.126118 1.8 19.3 12.9 9.9 
20221018.224817.764993 0.114407 1.2 26.0 0.0 0.0 
20221018.224817.765006 0.121220 2.4 25.8 4.8 6.1 
20221018.224817.765017 0.108721 1.1 26.0 0.0 0.0 
20221018.224817.765033 0.341935 1.5 26.0 0.0 0.0 
20221018.224817.765042 0.005393 1.1 26.0 8.0 6.7 
20221018.224817.765053 0.109677 1.2 26.0 0.0 0.0 
20221018.224817.765065 0.122990 1.7 19.7 9.4 10.0 
20221018.224827.765156 0.109557 1.1 26.0 0.0 0.0 
20221018.224827.765168 0.111303 2.0 26.0 3.0 1.7 
20221018.224827.765180 0.108965 1.1 26.0 0.0 0.0 
20221018.224827.765195 0.341908 1.5 26.0 0.0 0.0 
20221018.224827.765204 0.000697 1.0 26.0 0.0 15.4 
20221018.224827.765216 0.109173 1.2 26.0 0.0 0.0 
20221018.224827.765228 0.127665 1.9 20.7 8.3 10.1 
20221018.224837.765325 0.114654 1.2 26.0 0.0 0.0 
20221018.224837.765337 0.042907 1.5 26.0 1.0 1.2 
20221018.224837.765350 0.109211 1.1 26.0 0.0 0.0 
20221018.224837.765366 0.400673 1.6 26.0 0.1 0.1 
20221018.224837.765374 0.005134 1.0 26.0 4.0 1.4 
20221018.224837.765385 0.110859 1.1 26.0 0.0 0.0 
20221018.224837.765397 0.125895 2.1 18.4 9.5 8.6 
20221018.224847.765497 0.110667 1.1 26.0 0.0 0.0 
20221018.224847.765507 0.037406 1.3 26.0 0.0 0.0 
20221018.224847.765519 0.108528 1.1 26.0 0.0 0.0 
20221018.224847.765534 0.423309 1.6 26.0 0.0 0.0 
20221018.224847.765544 0.008395 1.2 26.0 1.0 1.0 
20221018.224847.765556 0.110987 1.2 26.0 0.0 0.0 
20221018.224847.765569 0.123901 1.7 19.6 10.6 10.6 
20221018.224857.765671 0.111879 1.1 26.0 0.0 0.0 
20221018.224857.765682 0.064154 1.8 26.0 0.0 3.3 
20221018.224857.765694 0.111277 1.1 26.0 0.0 0.0 
20221018.224857.765710 0.435594 1.6 26.0 0.0 0.0 
20221018.224857.765719 0.004510 1.1 26.0 1.0 2.5 
20221018.224857.765730 0.110239 1.1 26.0 0.0 0.0 
20221018.224857.765742 0.080461 1.6 20.3 14.0 12.0 
20221018.224907.765850 0.109934 1.1 26.0 0.0 0.0 
20221018.224907.765863 0.119837 1.9 26.0 2.4 0.8 
20221018.224907.765876 0.108725 1.1 26.0 0.0 0.0 
20221018.224907.765891 0.327853 1.5 26.0 0.0 0.0 
20221018.224907.765900 0.002039 1.0 26.0 0.0 5.6 
20221018.224907.765912 0.110363 1.2 26.0 0.0 0.0 
20221018.224907.765924 0.153266 1.8 19.7 7.4 8.8 
20221018.224917.766021 0.113948 1.1 26.0 0.0 0.0 
20221018.224917.766033 0.099471 2.3 26.0 5.0 5.8 
20221018.224917.766044 0.109882 1.1 26.0 0.0 0.0 
20221018.224917.766059 0.356710 1.5 26.0 0.0 0.0 
20221018.224917.766068 0.004070 1.0 26.0 5.0 4.2 
20221018.224917.766079 0.108788 1.1 26.0 0.0 0.0 
20221018.224917.766090 0.121780 2.2 17.5 10.5 10.1 
20221018.224927.766185 0.104835 1.1 26.0 0.0 0.0 
20221018.224927.766199 0.102654 2.2 25.9 5.6 6.2 
20221018.224927.766210 0.109619 1.1 26.0 0.0 0.0 
20221018.224927.766225 0.356606 1.5 26.0 0.0 0.0 
20221018.224927.766234 0.001622 1.0 26.0 0.0 7.0 
20221018.224927.766245 0.110475 1.2 26.0 0.0 0.0 
20221018.224927.766257 0.127533 1.9 20.0 9.3 11.5 
20221018.224937.766358 0.111784 1.1 26.0 0.0 0.0 
20221018.224937.766370 0.092994 2.0 24.3 6.0 3.5 
20221018.224937.766381 0.108035 1.1 26.0 0.0 0.0 
20221018.224937.766396 0.340990 1.5 26.0 0.0 0.0 
20221018.224937.766405 0.008979 1.2 26.0 5.0 0.0 
20221018.224937.766416 0.107180 1.1 26.0 0.0 0.0 
20221018.224937.766428 0.127199 1.8 20.3 12.6 9.6 
20221018.224947.766531 0.108714 1.1 26.0 0.0 0.0 
20221018.224947.766542 0.063006 1.6 26.0 0.0 0.0 
20221018.224947.766556 0.109324 1.1 26.0 0.0 0.0 
20221018.224947.766572 0.395545 1.6 26.0 0.0 0.0 
20221018.224947.766590 0.003288 1.1 26.0 0.0 3.3 
20221018.224947.766601 0.108547 1.2 26.0 0.0 0.0 
20221018.224947.766613 0.122675 1.5 20.8 8.1 10.0 
20221018.224957.766715 0.109715 1.2 26.0 0.0 0.0 
20221018.224957.766729 0.090123 2.3 26.0 6.0 6.3 
20221018.224957.766743 0.107689 1.1 26.0 0.0 0.0 
20221018.224957.766762 0.363140 1.5 26.0 0.0 0.0 
20221018.224957.766772 0.011922 1.1 26.0 3.0 2.5 
20221018.224957.766785 0.109814 1.2 26.0 0.0 0.0 
20221018.224957.766806 0.120995 1.7 19.5 11.0 9.6 
20221018.225007.766874 0.110704 1.1 26.0 0.1 0.1 
20221018.225007.766886 0.085116 1.7 26.0 0.0 0.0 
20221018.225007.766898 0.107388 1.1 26.0 0.0 0.0 
20221018.225007.766913 0.339149 1.5 26.0 0.1 0.1 
20221018.225007.766923 0.009251 1.2 26.0 1.0 1.9 
20221018.225007.766934 0.108496 1.2 26.0 0.0 0.0 
20221018.225007.766945 0.121658 1.6 20.2 9.2 9.3 
20221018.225017.767045 0.109431 1.1 26.0 0.0 0.0 
20221018.225017.767065 0.101740 2.5 25.9 8.0 7.9 
20221018.225017.767078 0.106734 1.1 26.0 0.0 0.0 
20221018.225017.767093 0.337518 1.5 26.0 0.0 0.0 
20221018.225017.767102 0.014387 1.2 26.0 1.0 0.6 
20221018.225017.767113 0.110419 1.1 26.0 0.0 0.0 
20221018.225017.767125 0.121618 1.7 19.7 10.3 11.1 
20221018.225027.767223 0.112576 1.2 26.0 0.0 0.0 
20221018.225027.767235 0.077143 1.7 25.9 0.0 1.0 
20221018.225027.767248 0.107287 1.1 26.0 0.0 0.0 
20221018.225027.767270 0.354713 1.5 26.0 0.0 0.0 
20221018.225027.767279 0.011449 1.1 26.0 1.0 0.6 
20221018.225027.767290 0.109089 1.1 26.0 0.0 0.0 
20221018.225027.767302 0.125842 1.8 20.3 9.5 10.1 
20221018.225037.767389 0.111656 1.1 26.0 0.0 0.0 
20221018.225037.767400 0.042911 1.8 26.0 4.0 3.0 
20221018.225037.767412 0.111008 1.1 26.0 0.0 0.0 
20221018.225037.767427 0.402586 1.7 26.0 0.0 0.0 
20221018.225037.767436 0.010542 1.0 26.0 0.0 0.0 
20221018.225037.767456 0.108672 1.1 26.0 0.0 0.0 
20221018.225037.767467 0.122111 1.7 19.8 11.1 8.8 
20221018.225047.767560 0.106554 1.1 26.0 0.0 0.0 
20221018.225047.767571 0.050672 1.4 26.0 0.0 0.0 
20221018.225047.767583 0.107132 1.1 26.0 0.0 0.0 
20221018.225047.767600 0.397556 1.6 26.0 0.3 0.3 
20221018.225047.767609 0.005831 1.1 26.0 3.0 3.5 
20221018.225047.767621 0.107950 1.2 26.0 0.0 0.0 
20221018.225047.767633 0.120168 1.7 20.3 10.1 10.3 
20221018.225057.767746 0.111818 1.1 26.0 0.0 0.0 
20221018.225057.767758 0.067104 1.5 26.0 0.0 0.0 
20221018.225057.767770 0.107993 1.1 26.0 0.0 0.0 
20221018.225057.767784 0.375116 1.6 26.0 0.0 0.0 
20221018.225057.767793 0.004806 1.1 26.0 2.0 2.9 
20221018.225057.767804 0.108366 1.1 26.0 0.0 0.0 
20221018.225057.767816 0.122706 1.8 19.7 10.5 10.9 
20221018.225107.767907 0.109284 1.1 26.0 0.0 0.0 
20221018.225107.767919 0.077416 1.9 26.0 2.0 2.1 
20221018.225107.767939 0.106684 1.1 26.0 0.0 0.0 
20221018.225107.767954 0.380866 1.6 26.0 0.0 0.0 
20221018.225107.767963 0.003735 1.1 26.0 0.0 3.3 
20221018.225107.767974 0.112807 1.3 26.0 1.7 1.6 
20221018.225107.767985 0.128533 1.8 20.6 7.6 9.7 
20221018.225117.768074 0.120299 1.3 26.0 2.0 1.9 
20221018.225117.768086 0.074290 2.0 26.0 4.0 3.3 
20221018.225117.768097 0.107910 1.1 26.0 0.0 0.0 
20221018.225117.768112 0.377144 1.6 26.0 0.0 0.0 
20221018.225117.768123 0.004014 1.0 26.0 2.0 1.4 
20221018.225117.768134 0.108228 1.1 26.0 0.0 0.0 
20221018.225117.768146 0.124471 1.7 19.6 10.1 8.9 
20221018.225127.768249 0.123565 1.5 25.9 3.6 3.7 
20221018.225127.768261 0.080138 1.9 26.0 3.0 3.0 
20221018.225127.768273 0.106735 1.1 26.0 0.0 0.0 
20221018.225127.768290 0.364563 1.5 26.0 0.0 0.0 
20221018.225127.768298 0.002941 1.1 26.0 0.0 8.5 
20221018.225127.768310 0.107558 1.1 26.0 0.2 0.3 
20221018.225127.768322 0.126510 1.7 21.2 13.9 13.3 
20221018.225137.768418 0.107663 1.2 25.9 0.9 0.9 
20221018.225137.768430 0.056164 2.5 25.0 10.7 11.0 
20221018.225137.768443 0.108309 1.1 26.0 0.0 0.0 
20221018.225137.768459 0.438291 1.7 26.0 0.0 0.0 
20221018.225137.768468 0.007539 1.2 26.0 5.0 0.0 
20221018.225137.768479 0.110510 1.2 26.0 0.0 0.0 
20221018.225137.768491 0.116003 1.8 18.2 7.3 8.4 
20221018.225147.768596 0.110214 1.1 26.0 0.0 0.0 
20221018.225147.768608 0.115095 1.9 25.2 0.0 0.0 
20221018.225147.768622 0.107760 1.1 26.0 0.0 0.0 
20221018.225147.768638 0.325870 1.4 26.0 0.0 0.0 
20221018.225147.768648 0.008363 1.3 26.0 1.0 3.5 
20221018.225147.768659 0.110710 1.1 26.0 0.0 0.0 
20221018.225147.768671 0.122869 1.9 20.6 8.7 9.0 
20221018.225157.768771 0.105383 1.1 26.0 0.0 0.0 
20221018.225157.768782 0.039188 1.5 26.0 0.0 0.0 
20221018.225157.768794 0.106846 1.1 26.0 0.0 0.0 
20221018.225157.768809 0.402569 1.7 26.0 0.0 0.0 
20221018.225157.768818 0.012281 1.1 26.0 1.0 0.0 
20221018.225157.768829 0.109357 1.2 26.0 0.0 0.0 
20221018.225157.768840 0.124395 1.8 19.1 11.1 9.9 
20221018.225207.768936 0.107042 1.1 26.0 0.0 0.0 
20221018.225207.768948 0.086713 2.0 26.0 3.0 2.9 
20221018.225207.768960 0.106945 1.1 26.0 0.0 0.0 
20221018.225207.768974 0.357375 1.5 26.0 0.0 0.0 
20221018.225207.768983 0.005366 1.2 26.0 0.0 0.0 
20221018.225207.768994 0.108942 1.1 26.0 0.0 0.0 
20221018.225207.769006 0.125425 1.8 19.8 8.7 10.8 
20221018.225217.769109 0.109810 1.1 26.0 0.0 0.0 
20221018.225217.769120 0.083647 2.3 26.0 6.0 6.3 
20221018.225217.769132 0.109354 1.1 26.0 0.0 0.0 
20221018.225217.769146 0.344411 1.5 26.0 0.0 0.0 
20221018.225217.769156 0.010953 1.2 26.0 1.0 0.8 
20221018.225217.769167 0.107194 1.1 26.0 0.0 0.0 
20221018.225217.769179 0.126155 1.8 20.0 12.1 9.7 
20221018.225227.769286 0.105257 1.1 26.0 0.0 0.0 
